492,697343.81,0.00
493,697343.81,0.00
494,697343.81,0.00
495,696115,0.00
496,694886.19,0.00
497,695807.81,0.00
498,694886.19,0.00
499,696422.19,0.00
500,695807.81,0.00
501,697343.81,0.00
502,696422.19,0.00
503,697651,0.00
504,696729.38,0.00
505,697651,0.00
506,694886.19,0.00
507,693043,0.00
508,695500.63,0.00
509,697036.63,0.00
510,694579,0.00
511,696729.38,0.00
512,697343.81,0.00
513,697958.19,0.00
514,696115,0.00
515,695500.63,0.00
516,697958.19,0.00
517,697958.19,0.00
518,694886.19,0.00
519,698572.63,0.00
520,693964.63,0.00
521,696422.19,0.00
522,697036.63,0.00
523,696115,0.00
524,698572.63,0.00
525,698879.81,0.00
526,697651,0.00
527,697343.81,0.00
528,698572.63,0.00
529,696115,0.00
530,697036.63,0.00
531,696422.19,0.00
532,697651,0.00
533,698265.38,0.00
534,695807.81,0.00
535,694886.19,0.00
536,697958.19,0.00
537,696729.38,0.00
538,692428.63,0.00
539,697958.19,0.00
540,697036.63,0.00
541,697343.81,0.00
542,698265.38,0.00
543,693350.19,0.00
544,696729.38,0.00
545,697958.19,0.00
546,696729.38,0.00
547,695807.81,0.00
548,695807.81,0.00
549,697651,0.00
550,696115,0.00
551,694886.19,0.00
552,697958.19,0.00
553,694579,0.00
554,692735.81,0.00
555,697958.19,0.00
556,696115,0.00
557,694579,0.00
558,694886.19,0.00
559,695500.63,0.00
560,695807.81,0.00
561,696422.19,0.00
562,697036.63,0.00
563,695807.81,0.00
564,697958.19,0.00
565,696115,0.00
566,697343.81,0.00
567,696422.19,0.00
568,696422.19,0.00
569,696422.19,0.00
570,693657.38,0.00
571,697036.63,0.00
572,696422.19,0.00
573,696115,0.00
574,696729.38,0.00
575,694579,0.00
576,696115,0.00
577,697958.19,0.00
578,697343.81,0.00
579,697036.63,0.00
580,697958.19,0.00
581,696422.19,0.00
582,696729.38,0.00
583,695807.81,0.00
584,698572.63,0.00
585,698265.38,0.00
586,696729.38,0.00
587,696422.19,0.00
588,697958.19,0.00
589,697343.81,0.00
590,696729.38,0.00
591,696115,0.00
592,696729.38,0.00
593,696729.38,0.00
594,696422.19,0.00
595,697651,0.00
596,697343.81,0.00
597,697036.63,0.00
598,695807.81,0.00
599,693964.63,0.00
600,696729.38,0.00
601,696422.19,0.00
602,697036.63,0.00
603,697036.63,0.00
604,697651,0.00
605,697651,0.00
606,697036.63,0.00
607,694579,0.00
608,696729.38,0.00
609,696115,0.00
610,696422.19,0.00
611,695807.81,0.00
612,697651,0.00
613,697343.81,0.00
614,696422.19,0.00
615,695193.38,0.00
616,694271.81,0.00
617,696729.38,0.00
618,697651,0.00
619,695807.81,0.00
620,696422.19,0.00
621,694579,0.00
622,697343.81,0.00
623,696115,0.00
624,692735.81,0.00
625,697036.63,0.00
626,697343.81,0.00
627,696729.38,0.00
628,696729.38,0.00
629,697036.63,0.00
630,697958.19,0.00
631,695807.81,0.00
632,697036.63,0.00
633,695500.63,0.00
634,694579,0.00
635,697651,0.00
636,696729.38,0.00
637,697958.19,0.00
638,695807.81,0.00
639,695500.63,0.00
640,696729.38,0.00
641,697651,0.00
642,697343.81,0.00
643,696729.38,0.00
644,696729.38,0.00
645,697036.63,0.00
646,696422.19,0.00
647,697036.63,0.00
648,693657.38,0.00
649,697343.81,0.00
650,695807.81,0.00
651,697651,0.00
652,697036.63,0.00
653,697343.81,0.00
654,697036.63,0.00
655,698572.63,0.00
656,695807.81,0.00
657,695500.63,0.00
658,697343.81,0.00
659,696422.19,0.00
660,698265.38,0.00
661,697036.63,0.00
662,697036.63,0.00
663,695807.81,0.00
664,697036.63,0.00
665,697343.81,0.00
666,696729.38,0.00
667,694271.81,0.00
668,698265.38,0.00
669,696422.19,0.00
670,696729.38,0.00
671,695193.38,0.00
672,697036.63,0.00
673,696115,0.00
674,696729.38,0.00
675,697036.63,0.00
676,694271.81,0.00
677,697343.81,0.00
678,697958.19,0.00
679,697651,0.00
680,697343.81,0.00
681,695500.63,0.00
682,697958.19,0.00
683,698265.38,0.00
684,696422.19,0.00
685,697958.19,0.00
686,697343.81,0.00
687,694886.19,0.00
688,697343.81,0.00
689,698265.38,0.00
690,694886.19,0.00
691,696729.38,0.00
692,697343.81,0.00
693,697651,0.00
694,697651,0.00
695,693657.38,0.00
696,697343.81,0.00
697,697958.19,0.00
698,696729.38,0.00
699,697036.63,0.00
700,697036.63,0.00
701,699187,0.00
702,697036.63,0.00
703,697651,0.00
704,696422.19,0.00
705,695807.81,0.00
706,696115,0.00
707,693657.38,0.00
708,695807.81,0.00
709,697651,0.00
710,696729.38,0.00
711,698879.81,0.00
712,695807.81,0.00
713,696115,0.00
714,698572.63,0.00
715,698879.81,0.00
716,697036.63,0.00
717,697651,0.00
718,696729.38,0.00
719,697958.19,0.00
720,697651,0.00
721,696729.38,0.00
722,697651,0.00
723,697651,0.00
724,695807.81,0.00
725,698265.38,0.00
726,697651,0.00
727,697036.63,0.00
728,697958.19,0.00
729,697343.81,0.00
730,697651,0.00
731,696422.19,0.00
732,696115,0.00
733,696729.38,0.00
734,696729.38,0.00
735,696729.38,0.00
736,695193.38,0.00
737,696422.19,0.00
738,697343.81,0.00
739,697651,0.00
740,696422.19,0.00
741,697651,0.00
742,697651,0.00
743,697343.81,0.00
744,696729.38,0.00
745,697958.19,0.00
746,697036.63,0.00
747,695193.38,0.00
748,697651,0.00
749,696729.38,0.00
750,698572.63,0.00
751,695807.81,0.00
752,697036.63,0.00
753,696729.38,0.00
754,696422.19,0.00
755,697651,0.00
756,696422.19,0.00
757,697343.81,0.00
758,696422.19,0.00
759,698572.63,0.00
760,697651,0.00
761,696422.19,0.00
762,697036.63,0.00
763,697343.81,0.00
764,698265.38,0.00
765,697651,0.00
766,691507,0.00
767,698265.38,0.00
768,695807.81,0.00
769,697958.19,0.00
770,694886.19,0.00
771,696422.19,0.00
772,696729.38,0.00
773,697958.19,0.00
774,696729.38,0.00
775,695500.63,0.00
776,697343.81,0.00
777,695500.63,0.00
778,695807.81,0.00
779,695807.81,0.00
780,696422.19,0.00
781,696729.38,0.00
782,696115,0.00
783,697651,0.00
784,697343.81,0.00
785,696422.19,0.00
786,696115,0.00
787,697036.63,0.00
788,696729.38,0.00
789,696729.38,0.00
790,697651,0.00
791,695807.81,0.00
792,694886.19,0.00
793,695807.81,0.00
794,698265.38,0.00
795,697036.63,0.00
796,697651,0.00
797,697958.19,0.00
798,698879.81,0.00
799,697958.19,0.00
800,697651,0.00
801,693350.19,0.00
802,696115,0.00
803,697651,0.00
804,697343.81,0.00
805,698572.63,0.00
806,696422.19,0.00
807,697958.19,0.00
808,696115,0.00
809,698265.38,0.00
810,698572.63,0.00
811,695193.38,0.00
812,696422.19,0.00
813,697343.81,0.00
814,697651,0.00
815,695500.63,0.00
816,697651,0.00
817,698265.38,0.00
818,698572.63,0.00
819,698572.63,0.00
820,697343.81,0.00
821,696729.38,0.00
822,696115,0.00
823,697651,0.00
824,696115,0.00
825,698265.38,0.00
826,696115,0.00
827,697958.19,0.00
828,697343.81,0.00
829,695193.38,0.00
830,697343.81,0.00
831,696422.19,0.00
832,696729.38,0.00
833,697036.63,0.00
834,696115,0.00
835,696729.38,0.00
836,696729.38,0.00
837,696729.38,0.00
838,692735.81,0.00
839,696115,0.00
840,697958.19,0.00
841,697343.81,0.00
842,694271.81,0.00
843,697343.81,0.00
844,695193.38,0.00
845,693043,0.00
846,695500.63,0.00
847,697651,0.00
848,698265.38,0.00
849,697958.19,0.00
850,698265.38,0.00
851,696729.38,0.00
852,698265.38,0.00
853,696115,0.00
854,695500.63,0.00
855,696422.19,0.00
856,696729.38,0.00
857,696115,0.00
858,697036.63,0.00
859,697958.19,0.00
860,697651,0.00
861,697958.19,0.00
862,697958.19,0.00
863,697036.63,0.00
864,695193.38,0.00
865,697036.63,0.00
866,696422.19,0.00
867,696729.38,0.00
868,696729.38,0.00
869,697343.81,0.00
870,697958.19,0.00
871,697343.81,0.00
872,697651,0.00
873,696729.38,0.00
874,696422.19,0.00
875,697343.81,0.00
876,698265.38,0.00
877,693657.38,0.00
878,698265.38,0.00
879,695500.63,0.00
880,698265.38,0.00
881,697343.81,0.00
882,697651,0.00
883,696729.38,0.00
884,697343.81,0.00
885,697036.63,0.00
886,694579,0.00
887,697651,0.00
888,696729.38,0.00
889,699187,0.00
890,697343.81,0.00
891,697651,0.00
892,694886.19,0.00
893,697343.81,0.00
894,697036.63,0.00
895,696729.38,0.00
896,697343.81,0.00
897,697958.19,0.00
898,696729.38,0.00
899,698572.63,0.00
900,696422.19,0.00
901,696115,0.00
902,697343.81,0.00
903,695807.81,0.00
904,696115,0.00
905,696729.38,0.00
906,698572.63,0.00
907,696422.19,0.00
908,696422.19,0.00
909,697036.63,0.00
910,697036.63,0.00
911,697036.63,0.00
912,697958.19,0.00
913,697036.63,0.00
914,697343.81,0.00
915,697036.63,0.00
916,698879.81,0.00
917,699187,0.00
918,697651,0.00
919,697958.19,0.00
920,699494.19,0.00
921,697651,0.00
922,698572.63,0.00
923,697958.19,0.00
924,693350.19,0.00
925,697958.19,0.00
926,694886.19,0.00
927,697343.81,0.00
928,696115,0.00
929,697651,0.00
930,695500.63,0.00
931,697343.81,0.00
932,697036.63,0.00
933,694886.19,0.00
934,694886.19,0.00
935,698879.81,0.00
936,697036.63,0.00
937,696422.19,0.00
938,697958.19,0.00
939,696115,0.00
940,696422.19,0.00
941,698572.63,0.00
942,697036.63,0.00
943,697958.19,0.00
944,696729.38,0.00
945,698879.81,0.00
946,697343.81,0.00
947,696422.19,0.00
948,694579,0.00
949,697036.63,0.00
950,695807.81,0.00
951,696422.19,0.00
952,698265.38,0.00
953,697651,0.00
954,696115,0.00
955,697036.63,0.00
956,697343.81,0.00
957,696729.38,0.00
958,697036.63,0.00
959,696729.38,0.00
960,697343.81,0.00
961,697958.19,0.00
962,697958.19,0.00
963,696115,0.00
964,696422.19,0.00
965,697651,0.00
966,697343.81,0.00
967,696115,0.00
968,697343.81,0.00
969,695807.81,0.00
970,696115,0.00
971,696422.19,0.00
972,696729.38,0.00
973,697343.81,0.00
974,695807.81,0.00
975,694886.19,0.00
976,696729.38,0.00
977,697958.19,0.00
978,697651,0.00
979,693350.19,0.00
980,697343.81,0.00
981,697036.63,0.00
982,698265.38,0.00
983,696422.19,0.00
984,697651,0.00
985,698265.38,0.00
986,696422.19,0.00
987,695500.63,0.00
988,697651,0.00
989,697036.63,0.00
990,696729.38,0.00
991,696115,0.00
992,695807.81,0.00
993,697036.63,0.00
994,697036.63,0.00
995,697036.63,0.00
996,698572.63,0.00
997,697651,0.00
998,696115,0.00
999,697958.19,0.00
1000,697958.19,0.00
1001,695807.81,0.00
1002,696729.38,0.00
1003,695500.63,0.00
1004,698879.81,0.00
1005,698265.38,0.00
1006,696729.38,0.00
1007,698265.38,0.00
1008,696115,0.00
1009,697343.81,0.00
1010,698879.81,0.00
1011,693043,0.00
1012,698572.63,0.00
1013,697343.81,0.00
1014,699187,0.00
1015,696422.19,0.00
1016,698572.63,0.00
1017,699494.19,0.00
1018,697343.81,0.00
1019,694886.19,0.00
1020,695500.63,0.00
1021,698265.38,0.00
1022,697958.19,0.00
1023,696422.19,0.00
1024,695193.38,0.00
1025,698265.38,0.00
1026,697343.81,0.00
1027,697036.63,0.00
1028,696115,0.00
1029,698572.63,0.00
1030,697343.81,0.00
1031,697958.19,0.00
1032,697036.63,0.00
1033,697651,0.00
1034,695807.81,0.00
1035,697036.63,0.00
1036,697036.63,0.00
1037,694579,0.00
1038,697651,0.00
1039,698879.81,0.00
1040,698265.38,0.00
1041,696422.19,0.00
1042,697343.81,0.00
1043,697343.81,0.00
1044,696729.38,0.00
1045,697343.81,0.00
1046,698572.63,0.00
1047,693964.63,0.00
1048,697651,0.00
1049,698572.63,0.00
1050,696729.38,0.00
1051,697958.19,0.00
1052,698265.38,0.00
1053,696422.19,0.00
1054,698265.38,0.00
1055,695193.38,0.00
1056,696115,0.00
1057,698572.63,0.00
1058,695193.38,0.00
1059,698572.63,0.00
1060,697651,0.00
1061,696729.38,0.00
1062,697651,0.00
1063,698879.81,0.00
1064,699187,0.00
1065,697651,0.00
1066,697651,0.00
1067,697651,0.00
1068,696729.38,0.00
1069,696422.19,0.00
1070,696115,0.00
1071,697036.63,0.00
1072,696115,0.00
1073,697036.63,0.00
1074,696729.38,0.00
1075,696115,0.00
1076,698572.63,0.00
1077,698265.38,0.00
1078,698572.63,0.00
1079,698572.63,0.00
1080,697343.81,0.00
1081,698572.63,0.00
1082,698572.63,0.00
1083,697958.19,0.00
1084,692735.81,0.00
1085,698265.38,0.00
1086,698265.38,0.00
1087,695807.81,0.00
1088,697036.63,0.00
1089,697343.81,0.00
1090,696115,0.00
1091,697036.63,0.00
1092,695500.63,0.00
1093,698879.81,0.00
1094,697958.19,0.00
1095,698265.38,0.00
1096,698572.63,0.00
1097,698572.63,0.00
1098,696115,0.00
1099,698265.38,0.00
1100,697343.81,0.00
1101,697343.81,0.00
1102,695500.63,0.00
1103,698572.63,0.00
1104,699494.19,0.00
1105,695807.81,0.00
1106,696729.38,0.00
1107,697651,0.00
1108,697651,0.00
1109,697343.81,0.00
1110,697343.81,0.00
1111,697651,0.00
1112,696422.19,0.00
1113,698572.63,0.00
1114,697651,0.00
1115,696422.19,0.00
1116,697036.63,0.00
1117,694886.19,0.00
1118,695500.63,0.00
1119,697343.81,0.00
1120,698265.38,0.00
1121,698265.38,0.00
1122,697036.63,0.00
1123,697036.63,0.00
1124,698265.38,0.00
1125,697958.19,0.00
1126,697958.19,0.00
1127,697036.63,0.00
1128,698265.38,0.00
1129,697036.63,0.00
1130,697343.81,0.00
1131,697651,0.00
1132,696729.38,0.00
1133,698572.63,0.00
1134,697958.19,0.00
1135,697958.19,0.00
1136,698879.81,0.00
1137,697343.81,0.00
1138,694886.19,0.00
1139,696422.19,0.00
1140,697036.63,0.00
1141,695500.63,0.00
1142,696115,0.00
1143,697036.63,0.00
1144,698265.38,0.00
1145,697958.19,0.00
1146,698879.81,0.00
1147,699187,0.00
1148,697036.63,0.00
1149,694579,0.00
1150,696729.38,0.00
1151,696729.38,0.00
1152,698572.63,0.00
1153,697651,0.00
1154,698572.63,0.00
1155,696422.19,0.00
1156,699494.19,0.00
1157,696115,0.00
1158,696422.19,0.00
1159,699494.19,0.00
1160,696115,0.00
1161,697651,0.00
1162,699494.19,0.00
1163,697651,0.00
1164,697343.81,0.00
1165,697651,0.00
1166,699187,0.00
1167,697343.81,0.00
1168,698879.81,0.00
1169,698572.63,0.00
1170,696729.38,0.00
1171,697343.81,0.00
1172,697958.19,0.00
1173,698265.38,0.00
1174,696729.38,0.00
1175,697651,0.00
1176,695500.63,0.00
1177,698572.63,0.00
1178,697651,0.00
1179,699494.19,0.00
1180,699494.19,0.00
1181,699187,0.00
1182,698572.63,0.00
1183,695500.63,0.00
1184,695500.63,0.00
1185,698879.81,0.00
1186,697343.81,0.00
1187,695193.38,0.00
1188,693657.38,0.00
1189,697958.19,0.00
1190,696115,0.00
1191,699801.38,0.00
1192,697651,0.00
1193,697036.63,0.00
1194,697958.19,0.00
1195,697036.63,0.00
1196,698572.63,0.00
1197,698879.81,0.00
1198,699494.19,0.00
1199,696729.38,0.00
1200,698572.63,0.00
1201,697958.19,0.00
1202,698572.63,0.00
1203,697958.19,0.00
1204,696115,0.00
1205,698879.81,0.00
1206,696729.38,0.00
1207,698265.38,0.00
1208,698572.63,0.00
1209,691199.81,0.00
1210,699187,0.00
1211,697036.63,0.00
1212,690892.63,0.00
1213,696729.38,0.00
1214,699801.38,0.00
1215,699187,0.00
1216,698879.81,0.00
1217,698265.38,0.00
1218,693350.19,0.00
1219,698572.63,0.00
1220,695193.38,0.00
1221,696729.38,0.00
1222,698879.81,0.00
1223,700415.81,0.00
1224,697343.81,0.00
1225,696729.38,0.00
1226,697036.63,0.00
1227,698572.63,0.00
1228,694579,0.00
1229,699187,0.00
1230,697343.81,0.00
1231,698879.81,0.00
1232,697651,0.00
1233,697958.19,0.00
1234,698265.38,0.00
1235,698265.38,0.00
1236,698572.63,0.00
1237,697651,0.00
1238,698879.81,0.00
1239,697343.81,0.00
1240,699494.19,0.00
1241,698572.63,0.00
1242,699187,0.00
1243,698265.38,0.00
1244,695193.38,0.00
1245,697958.19,0.00
1246,696729.38,0.00
1247,697651,0.00
1248,698265.38,0.00
1249,693350.19,0.00
1250,697651,0.00
1251,697036.63,0.00
1252,697651,0.00
1253,696422.19,0.00
1254,698572.63,0.00
1255,698265.38,0.00
1256,697958.19,0.00
1257,699494.19,0.00
1258,698265.38,0.00
1259,697651,0.00
1260,696115,0.00
1261,698265.38,0.00
1262,697958.19,0.00
1263,699494.19,0.00
1264,695193.38,0.00
1265,698879.81,0.00
1266,695807.81,0.00
1267,700108.63,0.00
1268,699494.19,0.00
1269,699801.38,0.00
1270,699187,0.00
1271,697036.63,0.00
1272,696422.19,0.00
1273,698572.63,0.00
1274,696729.38,0.00
1275,697958.19,0.00
1276,698572.63,0.00
1277,697343.81,0.00
1278,699494.19,0.00
1279,697343.81,0.00
1280,697651,0.00
1281,700108.63,0.00
1282,699187,0.00
1283,698879.81,0.00
1284,697036.63,0.00
1285,697343.81,0.00
1286,699494.19,0.00
1287,699187,0.00
1288,697036.63,0.00
1289,698265.38,0.00
1290,700108.63,0.00
1291,699494.19,0.00
1292,699801.38,0.00
1293,699187,0.00
